"","Item","Participant","ID","Filename","DeletionMorph","DeviantPronun","Accentuation","Annotator","Order","WordDur","SyllNum","SegNum","ConsonantDur","PrecSeg","PrecSegVC","PrecSegDur","FollSeg","FollSegVC","FollSegDur","PrePauseDur","PostPauseDur","SentenceDur","GlottalStop","GlottalStopDur","LocSpeech","AffixDur","BaseDuration","FirstSyllDur","WordDurWithoutGlottalStop","AffixDurWithoutGlottalStop","Environment","Affix","WordFormFrequencyBNC","WordFormFrequencyAllCOCA","WordFormFrequencySpokenCOCA","Base","WordLemmaFrequencyBNC","BaseLemmaFrequencyBNC","SyllPhon","AffixStress","BaseInitialStress","SemanticTransparency","TypeOfRoot","Rating","TimeRating","TotalTime","Age","Sex","L1","Bilingual","Grow_Up_Region","Languages","Latin","Profession_Studies","University","Knowledge_English_Ling","Phonetics","Phonology","Morphology","Semantics","AccentuationCondition","Experiment","logWordFormFreq","logBaseLemmaFreq","logWordLemmaFreq","RelFreq","logRelFreq","Root","BaseFinalStress","SuffixAdjSuffix","LastSyllDur","InCorpus","Consonant","Orthography","median","TypeOfBase"
"1152","imprison","Experiment_1_participant_32",4129,"Participant_32_117.TextGrid","N","N","Accented","Mandy",21,0.7465986395,3,8,0.0979712693,"I","V",0.0559269566,"p","C",0.0619398215,0.097898715,0.2386659108,2.0808272323,"NoGlottalStop",0,10.715261959,0.153898226,0.5927004135,0.153898226,0.7465986395,0.153898226,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",1,609.81,528.25,18,"Female","British English","No","North London","Basic French","Yes I did Latin GCSE","Natural Sciences (Biological). 1st year","Cambridge","No","No","No","No","No","accented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1153","imprison","Experiment_1_participant_4",4544,"Participant_4_190.TextGrid","N","N","Unaccented","Viktoria",102,0.3904898415,3,8,0.0677828168,"@","V",0.0272250567,"p","C",0.088688216,0,0,2.6110973041,"NoGlottalStop",0,20.4870886491,0.0950078735,0.295481968,0.0950078735,0.3904898415,0.0950078735,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",1,827.78,687.64,29,"MALE","BRITISH","N/A","SPRATTON. NORTHAMPTONSHIRE","BASIC FRENCH AND GERMAN","KNOWLEDGE FROM BIOMEDICAL TERMS","BIOMEDICAL SCIENCE YEAR 2","ANGLIA RUSKIN","NO","NO","NO","NO","NO","unaccented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1154","imprison","Experiment_1_participant_14",871,"Participant_14_282.TextGrid","N","N","Unaccented","Viktoria",204,0.6535297938,3,8,0.1094242335,"I","V",0.0487816347,"p","C",0.1902491962,0.3011274651,0.1053790222,4.8886281179,"NoGlottalStop",0,12.2412169657,0.1582058682,0.4953239256,0.1582058682,0.6535297938,0.1582058682,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",1,1222.05,990.78,19,"Female","English","No","Maidenhead. Berskire. England","None","No","English Language and Linguistics Second Year","Anglia Ruskin University ","Yes for two years while at university ","Yes","Yes","Yes","Yes","unaccented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1155","imprison","Experiment_1_participant_27",3091,"Participant_27_221.TextGrid","N","N","Accented","Simon",137,0.5306634753,3,8,0.0706173654,"I","V",0.0401499292,"p","C",0.0855881686,0.0259013729,0.0593310017,1.6257878824,"NoGlottalStop",0,15.0754675475,0.1107672946,0.4198961807,0.1107672946,0.5306634753,0.1107672946,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",1,652.99,504.12,19,"Female","British English","No","Czech Republic (ages 4-7). mostly Cheltenham. England","Proficient - French. Spanish. very basic Czech and German","Yes. studied for 7 years - A* GCSE","MML. 1st Year","Cambridge","No","A couple of lectures","A couple of lectures","No","No","accented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1156","imprison","Experiment_1_participant_28",3321,"Participant_28_28.TextGrid","N","N","Accented","Viktoria",201,0.6042987463,3,8,0.0918332339,"I","V",0.0982667218,"p","C",0.0901527798,0,0,1.6971723061,"NoGlottalStop",0,13.2384851843,0.1900999557,0.4141987906,0.1900999557,0.6042987463,0.1900999557,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",3,757.61,650.42,19,"Female","British English","No","Kent. England","Brazilian Portuguese. basic","No","Psychological and Behavioural Sciences. First Year","University of Cambridge","No","No","No","No","No","accented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1157","imprison","Experiment_1_participant_9",5609,"Participant_9_95.TextGrid","N","N","Accented","Mandy",314,0.5917586889,3,8,0.1199242995,"I","V",0.0577845441,"p","C",0.0911145859,0,0,1.6679205875,"NoGlottalStop",0,13.5190241388,0.1777088435,0.4140498454,0.1777088435,0.5917586889,0.1777088435,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",1,1013.95,871.53,19,"female","British English","no","England","French. basic","no","BA(Hons) first year","Anglia Ruskin University","Yes. 2 years","Yes","Yes","Yes","Yes","accented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1158","imprison","Experiment_1_participant_11",307,"Participant_11_283.TextGrid","N","N","Unaccented","Viktoria",205,0.4491534054,3,8,0.0826036183,"I","V",0.0306173285,"p","C",0.1071609977,0,0,3.5574565382,"NoGlottalStop",0,17.8112865307,0.1132209467,0.3359324587,0.1132209467,0.4491534054,0.1132209467,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",1,1004.83,804.63,19,"female","British English","I only know British English","Cuckfield. West Sussex. UK","I know a little weeny bit of spanish (did it for GCSE)","No knowledge of latin- always something I wish I was taught","I am currently studying English Language and English Language Teaching","Anglia Ruskin University","Not really. but did occur slightly in my English Language A-Level","As I have just started the course. I've had 2 lectures on it!","Just had 2 lectures on it!","Not as of yet.","Slightly. 2 lectures into it.","unaccented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1159","imprison","Experiment_1_participant_17",1353,"Participant_17_17.TextGrid","N","N","Unaccented","Viktoria",79,0.5369443708,3,8,0.0817832847,"I","V",0.047228701,"p","C",0.1191238257,0,0,3.9037683296,"NoGlottalStop",0,14.8991225809,0.1290119857,0.4079323851,0.1290119857,0.5369443708,0.1290119857,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",1,661.54,535.85,20,"Female","British English","No","3 years in Cambridge. 2 in Bristol. 3 in Felixstowe. 8 in Bradford. 2 in Abingdon","Basic French","No","2nd year Natural Sciences (Chemistry and materials)","Cambridge","No","No","No","No","No","unaccented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1160","imprison","Experiment_1_participant_6",5030,"Participant_6_77.TextGrid","N","N","Accented","Viktoria",294,0.6788966429,3,8,0.0876059428,"I","V",0.0574744276,"p","C",0.141026298,0.0532934553,0.0538794407,1.7218918043,"NoGlottalStop",0,11.7838261289,0.1450803704,0.5338162725,0.1450803704,0.6788966429,0.1450803704,"imp","Loc",61,200,31,"PRISON",1,1,3,"unstressed","primary","transparent","word",1,691.99,605.49,32,"Male","British English","No","England. Hertfordshire","Very Basic Spanish","No","BA Fine Art","Anglia Ruskin","No","No","No","No","No","accented","Experiment_1",4.11087386417331,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1161","improvident","Experiment_1_participant_23",2363,"Participant_23_220.TextGrid","N","N","Unaccented","Viktoria",136,0.6952438436,4,11,0.0716038308,"I","V",0.0694223086,"p","C",0.1417779186,0.0692959724,0,2.9533106576,"NoGlottalStop",0,15.8217869914,0.1410261394,0.5542177042,0.1410261394,0.6952438436,0.1410261394,"imp","Neg",20,31,6,"PROVIDENT",1,1,4,"unstressed","primary","transparent","word",1,1127.05,942.98,55,"male","British English",NA,"North West England","basic french and german","2 years secondary school",NA,NA,"no","no","no","no","no","unaccented","Experiment_1",2.99573227355399,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1162","improvident","Experiment_1_participant_22",2127,"Participant_22_122.TextGrid","N","N","Unaccented","Yannick",27,0.6547360362,4,11,0.0544922255,"I","V",0.0681481481,"p","C",0.1183115028,0,0,2.6869323191,"NoGlottalStop",0,16.8006637671,0.1226403736,0.5320956626,0.1226403736,0.6547360362,0.1226403736,"imp","Neg",20,31,6,"PROVIDENT",1,1,4,"unstressed","primary","transparent","word",2,1236.11,1055.97,30,"Female","English","No","Cambridge UK","None","No","English Language teaching. 1st year","Anglia Ruskin Cambridge","No","currently Studying","currently Studying","currently Studying","currently Studying","unaccented","Experiment_1",2.99573227355399,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1163","improvident","Experiment_1_participant_8",5393,"Participant_8_46.TextGrid","N","N","Accented","Simon",260,0.827872368,4,11,0.0913848918,"I","V",0.0295640878,"p","C",0.1836142033,0.0490935374,0.1225116078,1.9510748929,"NoGlottalStop",0,13.2870722895,0.1209489796,0.7069233884,0.1209489796,0.827872368,0.1209489796,"imp","Neg",20,31,6,"PROVIDENT",1,1,4,"unstressed","primary","transparent","word",1,825.2,680.24,24,"female","British English","No","Surrey. England","None","No","English Language & Linguistics - First Year","Anglia Ruskin University","currently studying","currently studying","currently studying","currently studying","currently studying","accented","Experiment_1",2.99573227355399,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1164","improvident","Experiment_1_participant_13",599,"Participant_13_163.TextGrid","N","N","Accented","Simon",72,0.6276830256,4,11,0.0496786929,"I","V",0.0414907272,"p","C",0.0456550022,0.260322088,0,3.2852845958,"NoGlottalStop",0,17.5247689543,0.0911694201,0.5365136054,0.0911694201,0.6276830256,0.0911694201,"imp","Neg",20,31,6,"PROVIDENT",1,1,4,"unstressed","primary","transparent","word",3,1011.46,825.5,35,"male","British","no","UK","none","yes. 2 years","law phd 5 year","ARU","no","No","No","No","No","unaccented","Experiment_1",2.99573227355399,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1165","improvident","Experiment_1_participant_5",4689,"Participant_5_123.TextGrid","N","N","Accented","Simon",28,0.608412991,4,11,0.0855726425,"I","V",0.0778042734,"p","C",0.0763857743,0,0,1.4672737351,"NoGlottalStop",0,18.0798243342,0.163376916,0.445036075,0.163376916,0.608412991,0.163376916,"imp","Neg",20,31,6,"PROVIDENT",1,1,4,"unstressed","primary","transparent","word",1,679.63,564.35,20,"Male","British English","No","Nantwich","None","A couple of phrases","Computer Gaming Technology Extended course. First Year","Anglia Ruskin","No","No","No","No","No","accented","Experiment_1",2.99573227355399,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1166","improvident","Experiment_1_participant_9",5520,"Participant_9_246.TextGrid","N","N","Accented","Viktoria",164,1.017452643,4,11,0.1374928837,"I","V",0.0728828298,"p","C",0.1726923658,0,0.3800481451,2.4930790902,"NoGlottalStop",0,10.811313996,0.2103757135,0.8070769295,0.2103757135,1.017452643,0.2103757135,"imp","Neg",20,31,6,"PROVIDENT",1,1,4,"unstressed","primary","transparent","word",3,1013.95,871.53,19,"female","British English","no","England","French. basic","no","BA(Hons) first year","Anglia Ruskin University","Yes. 2 years","Yes","Yes","Yes","Yes","accented","Experiment_1",2.99573227355399,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1167","improvident","Experiment_1_participant_24",2508,"Participant_24_16.TextGrid","N","N","Accented","Simon",68,0.8113918583,4,11,0.1064237123,"I","V",0.0535487528,"p","C",0.1244033887,0.2323760933,0.0697921391,4.8261039305,"NoGlottalStop",0,13.5569514126,0.1599724652,0.6514193932,0.1599724652,0.8113918583,0.1599724652,"imp","Neg",20,31,6,"PROVIDENT",1,1,4,"unstressed","primary","transparent","word",2,1106.06,951.67,47,"m","English British ","no","United Kingdom","French basic","no","not applicable","not applicable","no","no","no","no","no","unaccented","Experiment_1",2.99573227355399,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1168","improvident","Experiment_1_participant_15",982,"Participant_15_171.TextGrid","N","N","Accented","Mandy",81,0.8791310383,4,11,0.0996784263,"I","V",0.0694480839,"p","C",0.1135680431,0.0795799993,0.0895905355,2.0383641699,"NoGlottalStop",0,12.5123554063,0.1691265102,0.7100045282,0.1691265102,0.8791310383,0.1691265102,"imp","Neg",20,31,6,"PROVIDENT",1,1,4,"unstressed","primary","transparent","word",1,905.94,743.31,57,"female","British English","No","South East England","French - proficient. Italian - proficient. German - medium proficient","No","MA in Translation. 3rd year","Bristol","No","No","No","No","No","accented","Experiment_1",2.99573227355399,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1169","improvident","Experiment_1_participant_28",3315,"Participant_28_273.TextGrid","N","N","Unaccented","Viktoria",194,0.8920133754,4,10,0.1001726845,"I","V",0.0996486904,"p","C",0.0941634928,0.0401479366,0,3.5959539508,"NoGlottalStop",0,11.2105942308,0.1998213749,0.6921920005,0.1998213749,0.8920133754,0.1998213749,"imp","Neg",20,31,6,"PROVIDENT",1,1,4,"unstressed","primary","transparent","word",2,757.61,650.42,19,"Female","British English","No","Kent. England","Brazilian Portuguese. basic","No","Psychological and Behavioural Sciences. First Year","University of Cambridge","No","No","No","No","No","unaccented","Experiment_1",2.99573227355399,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1170","improvident","Experiment_1_participant_26",2886,"Participant_26_193.TextGrid","N","N","Unaccented","Viktoria",105,0.7159421082,4,11,0.0949306564,"I","V",0.0341828386,"p","C",0.1028861517,0,0,3.626688936,"NoGlottalStop",0,15.3643707694,0.129113495,0.5868286132,0.129113495,0.7159421082,0.129113495,"imp","Neg",20,31,6,"PROVIDENT",1,1,4,"unstressed","primary","transparent","word",2,740.99,621.16,19,"Male","British English","No","Buckingham. England","None","No","Computer Gaming Technology. 2nd Year","Anglia Ruskin University","No","No","no","No","No","unaccented","Experiment_1",2.99573227355399,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1171","improvident","Experiment_1_participant_16",1227,"Participant_16_260.TextGrid","N","N","Accented","Lara",180,0.74380459,4,11,0.0682380412,"I","V",0.0500790204,"p","C",0.1266656213,0.3969911223,0.1897362056,2.4142361754,"NoGlottalStop",0,14.7888304921,0.1183170616,0.6254875283,0.1183170616,0.74380459,0.1183170616,"imp","Neg",20,31,6,"PROVIDENT",1,1,4,"unstressed","primary","transparent","word",1,1587.84,1397.33,23,"Male","English (British)","No","Canada","None","No","Zoology. 3rd year","Anglia Ruskin University","No","No","No","No","No","accented","Experiment_1",2.99573227355399,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1172","improvident","Experiment_1_participant_27",3132,"Participant_27_296.TextGrid","N","N","Accented","Yannick",219,0.7222131519,4,11,0.0677165868,"I","V",0.0484020248,"p","C",0.0935048338,0.0603787966,0.1283482993,2.0917817638,"NoGlottalStop",0,15.2309605144,0.1161186115,0.6060945404,0.1161186115,0.7222131519,0.1161186115,"imp","Neg",20,31,6,"PROVIDENT",1,1,4,"unstressed","primary","transparent","word",3,652.99,504.12,19,"Female","British English","No","Czech Republic (ages 4-7). mostly Cheltenham. England","Proficient - French. Spanish. very basic Czech and German","Yes. studied for 7 years - A* GCSE","MML. 1st Year","Cambridge","No","A couple of lectures","A couple of lectures","No","No","accented","Experiment_1",2.99573227355399,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1173","improvident","Experiment_1_participant_14",761,"Participant_14_114.TextGrid","N","N","Accented","Lara",18,0.8540514442,4,11,0.0806164132,"I","V",0.0648725918,"p","C",0.1222193878,0.1282734667,0.2334800777,2.2752440082,"NoGlottalStop",0,12.8797861934,0.145489005,0.7085624393,0.145489005,0.8540514442,0.145489005,"imp","Neg",20,31,6,"PROVIDENT",1,1,4,"unstressed","primary","transparent","word",2,1222.05,990.78,19,"Female","English","No","Maidenhead. Berskire. England","None","No","English Language and Linguistics Second Year","Anglia Ruskin University ","Yes for two years while at university ","Yes","Yes","Yes","Yes","accented","Experiment_1",2.99573227355399,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1174","improvident","Experiment_1_participant_12",529,"Participant_12_53.TextGrid","N","N","Accented","Simon",268,0.7500971277,4,11,0.1286483341,"I","V",0.0602111573,"p","C",0.0725144494,0,0.0678125472,3.4622964608,"GlottalStop",0.1004189342,14.6647675257,0.2892784257,0.4608187021,0.2892784257,0.6496781935,0.1888594914,"imp","Neg",20,31,6,"PROVIDENT",1,1,4,"unstressed","primary","transparent","word",1,968.23,763.05,19,"female","British ","no","Kettering. Northamptonshire. England","Medium French. basic German and currently learning Spanish to a medium level","Slight knowledge- I study linguistics at uni and did English langueg and A-Level and we look at it in the history of language (basic level- studied for around 4 months) ","English Language and Linguistics (BA HONS) 2nd year","Anglia Ruskin University","Currently in my 2nd year of the course at university","Yes","Yes","Yes","Yes","unaccented","Experiment_1",2.99573227355399,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1175","improvident","Experiment_1_participant_2",3662,"Participant_2_25.TextGrid","N","N","Accented","Yannick",168,0.9481828893,4,11,0.0998305322,"I","V",0.0571585317,"p","C",0.1362453812,0.1219127816,0.1726566198,2.1932732259,"NoGlottalStop",0,11.6011374218,0.156989064,0.7911938254,0.156989064,0.9481828893,0.156989064,"imp","Neg",20,31,6,"PROVIDENT",1,1,4,"unstressed","primary","transparent","word",1,583.45,489.35,28,"Male","English","No","Essex","None","No","PhD Film Studies. 4th Year","Anglia Ruskin","Yes. A-Level","Not formally","No","No","Yes","accented","Experiment_1",2.99573227355399,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1176","improvident","Experiment_1_participant_25",2801,"Participant_25_65.TextGrid","N","N","Accented","Viktoria",281,0.6688100568,4,11,0.0740984468,"I","V",0.0391422607,"p","C",0.0983743775,0.3297055639,0.0509761354,2.1523939099,"NoGlottalStop",0,16.4471211047,0.1132407076,0.5555693492,0.1132407076,0.6688100568,0.1132407076,"imp","Neg",20,31,6,"PROVIDENT",1,1,4,"unstressed","primary","transparent","word",1,828.11,684.54,39,"Male","British English","No","Bassingbourn. England UK","None","None","Chief Computing Technician","n/a","n/a","n/a","n/a","n/a","n/a","accented","Experiment_1",2.99573227355399,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
"1177","improvident","Experiment_1_participant_19",1702,"Participant_19_135.TextGrid","N","N","Accented","Lara",41,0.7438326099,4,10,0.0719586168,"I","V",0.0800395871,"p","C",0.1456981947,0.1579809241,0.143861215,2.0218947027,"NoGlottalStop",0,13.4438849095,0.1519982039,0.5918344061,0.1519982039,0.7438326099,0.1519982039,"imp","Neg",20,31,6,"PROVIDENT",1,1,4,"unstressed","primary","transparent","word",1,1680.43,1512.78,19,"male","British","Not bilingual","Brentwood. Essex","Can speak no other language","I know of latin but have never learnt or attempted to speak it","Film Year 1","Anglia Ruskin","NO","No","No","No","No","accented","Experiment_1",2.99573227355399,0,0,1,0,"NA","NA","NA","NA","NA","NA","m",1,"word"
