"","X","Item","Participant","ID","Filename","DeletionMorph","DeviantPronun","Accentuation","Annotator","Order","WordDur","SyllNum","SegNum","ConsonantDur","PrecSeg","PrecSegVC","PrecSegDur","FollSeg","FollSegVC","FollSegDur","PrePauseDur","PostPauseDur","SentenceDur","GlottalStop","GlottalStopDur","LocSpeech","AffixDur","BaseDuration","FirstSyllDur","WordDurWithoutGlottalStop","AffixDurWithoutGlottalStop","Environment","Affix","WordFormFrequencyBNC","WordFormFrequencyAllCOCA","WordFormFrequencySpokenCOCA","Base","WordLemmaFrequencyBNC","BaseLemmaFrequencyBNC","SyllPhon","AffixStress","BaseInitialStress","SemanticTransparency","TypeOfRoot","Rating","TimeRating","TotalTime","Age","Sex","L1","Bilingual","Grow_Up_Region","Languages","Latin","Profession_Studies","University","Knowledge_English_Ling","Phonetics","Phonology","Morphology","Semantics","AccentuationCondition","Experiment","logWordFormFreq","logBaseLemmaFreq","logWordLemmaFreq","RelFreq","logRelFreq","Root","BaseFinalStress","SuffixAdjSuffix","LastSyllDur","InCorpus","Consonant","Orthography","median","TypeOfBase","PrePause","PostPause","GlobalSpeechRate","WordFreqCategorical","RatingCategorical"
"501",1684,"inexpressive","Experiment_1_participant_17",1365,"Participant_17_185.TextGrid","N","N","Unaccented","Viktoria",96,0.7038801755,4,11,0.050244934,"I","V",0.0951780315,"e","V",0.0705874943,0,0,3.3556947225,"NoGlottalStop",0,15.6276599093,0.1454229655,0.55845721,0.1454229655,0.7038801755,0.1454229655,"n#V","Neg",7,43,1,"expressive",7,521,4,"unstressed","unstressed","transparent","word",1,661.54,535.85,20,"Female","British English","No","3 years in Cambridge. 2 in Bristol. 3 in Felixstowe. 8 in Bradford. 2 in Abingdon","Basic French","No","2nd year Natural Sciences (Chemistry and materials)","Cambridge","No","No","No","No","No","unaccented","Experiment_1",1.94591014905531,6.25575004175337,1.94591014905531,0.0134357005758157,-4.30983989269805,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","No Pause",2.68200797279169,"LowFreq","simply_decomposed"
"502",1685,"inexpressive","Experiment_1_participant_11",269,"Participant_11_230.TextGrid","N","N","Accented","Lara",147,1.0189229025,4,11,0.0512602872,"I","V",0.0761146492,"I","V",0.0612479487,0.2575591189,0.3389326322,2.7689854061,"NoGlottalStop",0,10.7957137611,0.1273749364,0.8915479661,0.1273749364,1.0189229025,0.1273749364,"n#V","Neg",7,43,1,"expressive",7,521,4,"unstressed","unstressed","transparent","word",1,1004.83,804.63,19,"female","British English","I only know British English","Cuckfield. West Sussex. UK","I know a little weeny bit of spanish (did it for GCSE)","No knowledge of latin- always something I wish I was taught","I am currently studying English Language and English Language Teaching","Anglia Ruskin University","Not really. but did occur slightly in my English Language A-Level","As I have just started the course. I've had 2 lectures on it!","Just had 2 lectures on it!","Not as of yet.","Slightly. 2 lectures into it.","accented","Experiment_1",1.94591014905531,6.25575004175337,1.94591014905531,0.0134357005758157,-4.30983989269805,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","Pause",1.44457243840582,"LowFreq","simply_decomposed"
"503",1686,"inexpressive","Experiment_1_participant_22",2125,"Participant_22_12.TextGrid","N","N","Accented","Yannick",24,0.837973545,4,11,0.055089846,"I","V",0.0534441332,"I","V",0.0589386706,0.6242736838,0.3096374851,2.7250768206,"NoGlottalStop",0,13.1269060533,0.1085339792,0.7294395657,0.1085339792,0.837973545,0.1085339792,"n#V","Neg",7,43,1,"expressive",7,521,4,"unstressed","unstressed","transparent","word",1,1236.11,1055.97,30,"Female","English","No","Cambridge UK","None","No","English Language teaching. 1st year","Anglia Ruskin Cambridge","No","currently Studying","currently Studying","currently Studying","currently Studying","accented","Experiment_1",1.94591014905531,6.25575004175337,1.94591014905531,0.0134357005758157,-4.30983989269805,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","Pause",1.46784852807169,"LowFreq","simply_decomposed"
"504",1687,"inexpressive","Experiment_1_participant_21",2086,"Participant_21_incomplete_63.TextGrid","N","N","Accented","Simon",319,0.682630693,4,11,0.0471131334,"I","V",0.0216948493,"I","V",0.0472195357,0.3046742666,0,3.9729301537,"NoGlottalStop",0,16.1141303981,0.0688079826,0.6138227103,0.0688079826,0.682630693,0.0688079826,"n#V","Neg",7,43,1,"expressive",7,521,4,"unstressed","unstressed","transparent","word",1,1571.09,1412.26,19,"Female","British. English","No - N/A","Britain. Essex. Southend-on-sea","Basic French","No","Psycghology (First year)","Anglia Ruskin University","No","No","No","No","No","unaccented","Experiment_1",1.94591014905531,6.25575004175337,1.94591014905531,0.0134357005758157,-4.30983989269805,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","No Pause",2.2653305373663,"LowFreq","simply_decomposed"
"505",1688,"inexpressive","Experiment_1_participant_6",5002,"Participant_6_314.TextGrid","N","N","Unaccented","Viktoria",240,0.8181909484,4,11,0.0451550437,"I","V",0.1143620957,"{","V",0.0722081546,0,0,3.302622449,"NoGlottalStop",0,13.4442944177,0.1595171394,0.658673809,0.1595171394,0.8181909484,0.1595171394,"n#V","Neg",7,43,1,"expressive",7,521,4,"unstressed","unstressed","transparent","word",1,691.99,605.49,32,"Male","British English","No","England. Hertfordshire","Very Basic Spanish","No","BA Fine Art","Anglia Ruskin","No","No","No","No","No","unaccented","Experiment_1",1.94591014905531,6.25575004175337,1.94591014905531,0.0134357005758157,-4.30983989269805,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","No Pause",2.72510713500573,"LowFreq","simply_decomposed"
"506",1689,"inexpressive","Experiment_1_participant_32",4283,"Participant_32_63.TextGrid","N","N","Accented","Simon",279,0.787972583,4,12,0.0529665612,"I","V",0.0387265026,"e","V",0.0489415942,0,0,3.9312421265,"GlottalStop",0.0892261955,15.2289562598,0.1809192593,0.6070533237,0.1809192593,0.6987463874,0.0916930637,"n#V","Neg",7,43,1,"expressive",7,521,4,"unstressed","unstressed","transparent","word",1,609.81,528.25,18,"Female","British English","No","North London","Basic French","Yes I did Latin GCSE","Natural Sciences (Biological). 1st year","Cambridge","No","No","No","No","No","unaccented","Experiment_1",1.94591014905531,6.25575004175337,1.94591014905531,0.0134357005758157,-4.30983989269805,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","No Pause",2.28935275681245,"LowFreq","simply_decomposed"
"507",1690,"inexpressive","Experiment_1_participant_27",3044,"Participant_27_150.TextGrid","N","N","Accented","Simon",58,0.8244548816,4,11,0.0434005605,"I","V",0.0524326918,"I","V",0.0492705732,0.0760723292,0.071037415,2.0048396501,"NoGlottalStop",0,13.3421491521,0.0958332523,0.7286216294,0.0958332523,0.8244548816,0.0958332523,"n#V","Neg",7,43,1,"expressive",7,521,4,"unstressed","unstressed","transparent","word",1,652.99,504.12,19,"Female","British English","No","Czech Republic (ages 4-7). mostly Cheltenham. England","Proficient - French. Spanish. very basic Czech and German","Yes. studied for 7 years - A* GCSE","MML. 1st Year","Cambridge","No","A couple of lectures","A couple of lectures","No","No","accented","Experiment_1",1.94591014905531,6.25575004175337,1.94591014905531,0.0134357005758157,-4.30983989269805,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","Pause",1.99517203273613,"LowFreq","simply_decomposed"
"508",1691,"inexpressive","Experiment_1_participant_24",2601,"Participant_24_296.TextGrid","N","N","Accented","Yannick",219,0.9699247972,4,11,0.0416698457,"I","V",0.0662634419,"I","V",0.0720868359,0.5487158282,0.2879393712,2.98,"NoGlottalStop",0,11.3410854449,0.1079332875,0.8619915096,0.1079332875,0.9699247972,0.1079332875,"n#V","Neg",7,43,1,"expressive",7,521,4,"unstressed","unstressed","transparent","word",1,1106.06,951.67,47,"m","English British ","no","United Kingdom","French basic","no","not applicable","not applicable","no","no","no","no","no","accented","Experiment_1",1.94591014905531,6.25575004175337,1.94591014905531,0.0134357005758157,-4.30983989269805,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","Pause",1.34228187919463,"LowFreq","simply_decomposed"
"509",1692,"inexpressive","Experiment_1_participant_2",3656,"Participant_2_24.TextGrid","N","N","Accented","Yannick",157,1.0430590884,4,11,0.0476592124,"I","V",0.0783727489,"I","V",0.0619074538,0.1489316367,0.1803898394,2.3526523962,"NoGlottalStop",0,10.5459030295,0.1260319613,0.9170271271,0.1260319613,1.0430590884,0.1260319613,"n#V","Neg",7,43,1,"expressive",7,521,4,"unstressed","unstressed","transparent","word",1,583.45,489.35,28,"Male","English","No","Essex","None","No","PhD Film Studies. 4th Year","Anglia Ruskin","Yes. A-Level","Not formally","No","No","Yes","accented","Experiment_1",1.94591014905531,6.25575004175337,1.94591014905531,0.0134357005758157,-4.30983989269805,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","Pause",1.70020866935583,"LowFreq","simply_decomposed"
"510",1693,"inexpressive","Experiment_1_participant_9",5564,"Participant_9_312.TextGrid","N","N","Unaccented","Viktoria",238,0.5945035273,4,11,0.0444161295,"I","V",0.0448960792,"{","V",0.0588257714,0,0,2.6502383467,"NoGlottalStop",0,18.5028338676,0.0893122087,0.5051913187,0.0893122087,0.5945035273,0.0893122087,"n#V","Neg",7,43,1,"expressive",7,521,4,"unstressed","unstressed","transparent","word",1,1013.95,871.53,19,"female","British English","no","England","French. basic","no","BA(Hons) first year","Anglia Ruskin University","Yes. 2 years","Yes","Yes","Yes","Yes","unaccented","Experiment_1",1.94591014905531,6.25575004175337,1.94591014905531,0.0134357005758157,-4.30983989269805,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","No Pause",3.39592097865709,"LowFreq","simply_decomposed"
"511",1694,"inexpressive","Experiment_1_participant_8",5343,"Participant_8_265.TextGrid","N","N","Unaccented","Mandy",185,0.6410273853,4,11,0.0539874169,"I","V",0.0647355269,"I","V",0.0514419707,0.0643093759,0,3.1865538696,"NoGlottalStop",0,17.1599533062,0.1187229437,0.5223044416,0.1187229437,0.6410273853,0.1187229437,"n#V","Neg",7,43,1,"expressive",7,521,4,"unstressed","unstressed","transparent","word",1,825.2,680.24,24,"female","British English","No","Surrey. England","None","No","English Language & Linguistics - First Year","Anglia Ruskin University","currently studying","currently studying","currently studying","currently studying","currently studying","unaccented","Experiment_1",1.94591014905531,6.25575004175337,1.94591014905531,0.0134357005758157,-4.30983989269805,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","No Pause",2.82436775535502,"LowFreq","simply_decomposed"
"512",1695,"inexpressive","Experiment_1_participant_10",56,"Participant_10_186.TextGrid","N","N","Accented","Simon",97,0.6800440917,4,11,0.0390698946,"I","V",0.0500744742,"I","V",0.0392999136,0.0536002093,0,1.5789417989,"NoGlottalStop",0,16.1754217617,0.0891443689,0.5908997229,0.0891443689,0.6800440917,0.0891443689,"n#V","Neg",7,43,1,"expressive",7,521,4,"unstressed","unstressed","transparent","word",1,1125.85,875.1,19,"Male","British English","No","England","Basic French","Yes. self study. minute proficiency","English Language and English Language Teaching. 1 ","Anglia Ruskin University","Studying now. 2 weeks","Studying now","Studying now","Studying now","Studying now","accented","Experiment_1",1.94591014905531,6.25575004175337,1.94591014905531,0.0134357005758157,-4.30983989269805,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","No Pause",2.53334226935196,"LowFreq","simply_decomposed"
"513",1696,"inexpressive","Experiment_1_participant_20",1963,"Participant_20_251.TextGrid","N","N","Accented","Mandy",170,0.9728956461,4,11,0.0505295301,"i","V",0.0893699321,"I","V",0.0505295301,0.2725034304,0.4640038197,2.9113376695,"NoGlottalStop",0,11.3064541347,0.1398994622,0.8329961839,0.1398994622,0.9728956461,0.1398994622,"n#V","Neg",7,43,1,"expressive",7,521,4,"unstressed","unstressed","transparent","word",1,928.7,842.19,24,"female","British English ","no","West Sussex","Mandarin. Basic ","no","MA Dramatherapy year 1","Anglia Ruskin","No","No","No","No","No","accented","Experiment_1",1.94591014905531,6.25575004175337,1.94591014905531,0.0134357005758157,-4.30983989269805,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","Pause",1.37393887418321,"LowFreq","simply_decomposed"
"514",1697,"inexpressive","Experiment_1_participant_19",1739,"Participant_19_197.TextGrid","N","N","Unaccented","Lara",109,0.59254712,4,10,0.0353028728,"I","V",0.0963947468,"I","V",0.0518269624,0,0,3.4826480045,"NoGlottalStop",0,16.8762950029,0.1316976196,0.4608495004,0.1316976196,0.59254712,0.1316976196,"n#V","Neg",7,43,1,"expressive",7,521,4,"unstressed","unstressed","transparent","word",2,1680.43,1512.78,19,"male","British","Not bilingual","Brentwood. Essex","Can speak no other language","I know of latin but have never learnt or attempted to speak it","Film Year 1","Anglia Ruskin","NO","No","No","No","No","unaccented","Experiment_1",1.94591014905531,6.25575004175337,1.94591014905531,0.0134357005758157,-4.30983989269805,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","No Pause",2.5842404941214,"LowFreq","simply_decomposed"
"515",1698,"inexpressive","Experiment_1_participant_18",1618,"Participant_18_292.TextGrid","N","N","Accented","Yannick",215,0.9121814059,4,11,0.0522135068,"I","V",0.0584251052,"I","V",0.0601250987,0.0999460575,0.2105375279,2.0281854562,"NoGlottalStop",0,12.0590048524,0.110638612,0.8015427939,0.110638612,0.9121814059,0.110638612,"n#V","Neg",7,43,1,"expressive",7,521,4,"unstressed","unstressed","transparent","word",1,1053.82,889.01,21,"female","british","no","lincolnshire","german - medium. dutch - basic","yes - 5 years - basic","marine biology - 2","anglia ruskin","no","no","no","no","no","accented","Experiment_1",1.94591014905531,6.25575004175337,1.94591014905531,0.0134357005758157,-4.30983989269805,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","Pause",1.97220623379007,"LowFreq","simply_decomposed"
"516",1699,"inexpressive","Experiment_1_participant_26",2864,"Participant_26_156.TextGrid","N","N","Accented","Viktoria",64,0.9101834067,4,11,0.0518366175,"I","V",0.0659726037,"e","V",0.0596752392,0.0544221439,0.0585183629,1.9886933107,"NoGlottalStop",0,12.0854763107,0.1178092212,0.7923741854,0.1178092212,0.9101834067,0.1178092212,"n#V","Neg",7,43,1,"expressive",7,521,4,"unstressed","unstressed","transparent","word",1,740.99,621.16,19,"Male","British English","No","Buckingham. England","None","No","Computer Gaming Technology. 2nd Year","Anglia Ruskin University","No","No","no","No","No","accented","Experiment_1",1.94591014905531,6.25575004175337,1.94591014905531,0.0134357005758157,-4.30983989269805,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","Pause",2.01137097333125,"LowFreq","simply_decomposed"
"517",1700,"inexpungible","Experiment_1_participant_17",1450,"Participant_17_313.TextGrid","N","N","Unaccented","Mandy",239,0.9573657925,5,12,0.039987777,"I","V",0.061376588,"I","V",0.0725359676,0,0,3.8353343961,"GlottalStop",0.0646154216,12.534393953,0.1659797866,0.7913860059,0.1659797866,0.8927503709,0.101364365,"n#V","Neg",1,3,0,"expungible",1,1,5,"unstressed","unstressed","transparent","word",2,661.54,535.85,20,"Female","British English","No","3 years in Cambridge. 2 in Bristol. 3 in Felixstowe. 8 in Bradford. 2 in Abingdon","Basic French","No","2nd year Natural Sciences (Chemistry and materials)","Cambridge","No","No","No","No","No","unaccented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",2,"word","No Pause","No Pause",2.3466011227474,"LowFreq","simply_decomposed"
"518",1701,"inexpungible","Experiment_1_participant_23",2403,"Participant_23_28.TextGrid","N","N","Unaccented","Mandy",201,0.8648675737,5,12,0.0564730453,"I","V",0.0739752113,"{","V",0.0862726106,0.1080668934,0,3.7976219712,"NoGlottalStop",0,13.8749565424,0.1304482566,0.7344193171,0.1304482566,0.8648675737,0.1304482566,"n#V","Neg",1,3,0,"expungible",1,1,5,"unstressed","unstressed","transparent","word",1,1127.05,942.98,55,"male","British English",NA,"North West England","basic french and german","2 years secondary school",NA,NA,"no","no","no","no","no","unaccented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",2,"word","Pause","No Pause",2.36990413165219,"LowFreq","simply_decomposed"
"519",1702,"inexpungible","Experiment_1_participant_5",4701,"Participant_5_141.TextGrid","N","N","Accented","Simon",48,0.7800550622,5,13,0.0518266543,"I","V",0.0449390932,"e","V",0.0744370637,0.0541380808,0,1.5991690962,"NoGlottalStop",0,16.6654902078,0.0967657474,0.6832893147,0.0967657474,0.7800550622,0.0967657474,"n#V","Neg",1,3,0,"expungible",1,1,5,"unstressed","unstressed","transparent","word",3,679.63,564.35,20,"Male","British English","No","Nantwich","None","A couple of phrases","Computer Gaming Technology Extended course. First Year","Anglia Ruskin","No","No","No","No","No","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",2,"word","Pause","No Pause",2.50129896175766,"LowFreq","difficultly_decomposed"
"520",1703,"inexpungible","Experiment_1_participant_28",3278,"Participant_28_217.TextGrid","N","N","Unaccented","Lara",132,0.7489734391,5,12,0.0278581018,"I","V",0.0784174636,"I","V",0.059534128,0,0,3.4376914134,"NoGlottalStop",0,16.0219299829,0.1062755654,0.6426978737,0.1062755654,0.7489734391,0.1062755654,"n#V","Neg",1,3,0,"expungible",1,1,5,"unstressed","unstressed","transparent","word",2,757.61,650.42,19,"Female","British English","No","Kent. England","Brazilian Portuguese. basic","No","Psychological and Behavioural Sciences. First Year","University of Cambridge","No","No","No","No","No","unaccented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",2,"word","No Pause","No Pause",2.61803603572977,"LowFreq","simply_decomposed"
"521",1704,"inexpungible","Experiment_1_participant_4",4494,"Participant_4_114.TextGrid","N","N","Unaccented","Viktoria",18,0.6419408369,5,12,0.039519465,"I","V",0.0358067981,"e","V",0.0749346796,0,0,2.7381120424,"NoGlottalStop",0,18.693311454,0.0753262632,0.5666145738,0.0753262632,0.6419408369,0.0753262632,"n#V","Neg",1,3,0,"expungible",1,1,5,"unstressed","unstressed","transparent","word",1,827.78,687.64,29,"MALE","BRITISH","N/A","SPRATTON. NORTHAMPTONSHIRE","BASIC FRENCH AND GERMAN","KNOWLEDGE FROM BIOMEDICAL TERMS","BIOMEDICAL SCIENCE YEAR 2","ANGLIA RUSKIN","NO","NO","NO","NO","NO","unaccented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",2,"word","No Pause","No Pause",3.28693634907334,"LowFreq","simply_decomposed"
"522",1705,"inexpungible","Experiment_1_participant_2",3715,"Participant_2_45.TextGrid","N","N","Unaccented","Lara",259,0.9035569362,5,12,0.0419017968,"I","V",0.0713725538,"I","V",0.0663312815,0.5190876488,0,4.298037289,"NoGlottalStop",0,13.280845422,0.1132743506,0.7902825856,0.1132743506,0.9035569362,0.1132743506,"n#V","Neg",1,3,0,"expungible",1,1,5,"unstressed","unstressed","transparent","word",NA,NA,NA,28,"Male","English","No","Essex","None","No","PhD Film Studies. 4th Year","Anglia Ruskin","Yes. A-Level","Not formally","No","No","Yes","unaccented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",2,"word","Pause","No Pause",2.09397904085983,"LowFreq",NA
"523",1706,"inexpungible","Experiment_1_participant_16",1216,"Participant_16_243.TextGrid","N","N","Accented","Lara",161,0.8777190783,5,12,0.0489944816,"I","V",0.021138295,"I","V",0.0726469659,0.238480857,0,2.2130498656,"NoGlottalStop",0,13.6718003484,0.0701327766,0.8075863016,0.0701327766,0.8777190783,0.0701327766,"n#V","Neg",1,3,0,"expungible",1,1,5,"unstressed","unstressed","transparent","word",2,1587.84,1397.33,23,"Male","English (British)","No","Canada","None","No","Zoology. 3rd year","Anglia Ruskin University","No","No","No","No","No","accented","Experiment_1",0,0,0,1,0,NA,NA,NA,NA,NA,NA,"n",2,"word","Pause","No Pause",1.80746040212498,"LowFreq","simply_decomposed"
