"","X","Item","Participant","ID","Filename","DeletionMorph","DeviantPronun","Accentuation","Annotator","Order","WordDur","SyllNum","SegNum","ConsonantDur","PrecSeg","PrecSegVC","PrecSegDur","FollSeg","FollSegVC","FollSegDur","PrePauseDur","PostPauseDur","SentenceDur","GlottalStop","GlottalStopDur","LocSpeech","AffixDur","BaseDuration","FirstSyllDur","WordDurWithoutGlottalStop","AffixDurWithoutGlottalStop","Environment","Affix","WordFormFrequencyBNC","WordFormFrequencyAllCOCA","WordFormFrequencySpokenCOCA","Base","WordLemmaFrequencyBNC","BaseLemmaFrequencyBNC","SyllPhon","AffixStress","BaseInitialStress","SemanticTransparency","TypeOfRoot","Rating","TimeRating","TotalTime","Age","Sex","L1","Bilingual","Grow_Up_Region","Languages","Latin","Profession_Studies","University","Knowledge_English_Ling","Phonetics","Phonology","Morphology","Semantics","AccentuationCondition","Experiment","logWordFormFreq","logBaseLemmaFreq","logWordLemmaFreq","RelFreq","logRelFreq","Root","BaseFinalStress","SuffixAdjSuffix","LastSyllDur","InCorpus","Consonant","Orthography","median","TypeOfBase","ConsonantDurMS","PrePause","PostPause","GlobalSpeechRate","WordFreqCategorical","StressPattern"
"147",147,"immemorial","Experiment_1_participant_6",5000,"Participant_6_312.TextGrid","N","N","Accented","Viktoria",238,0.9582417306,5,10,0.0860010156,"I","V",0.087876593,"@","V",0.0567794479,0.0474624771,0.0982262535,2.0476971529,"NoGlottalStop",0,10.435780118,0.1738776086,0.7843641219,0.1738776086,0.9582417306,0.1738776086,"m#mV","Neg",79,238,15,"memorial",79,1646,4,"unstressed","unstressed","transparent","bound",1,691.99,605.49,32,"Male","British English","No","England. Hertfordshire","Very Basic Spanish","No","BA Fine Art","Anglia Ruskin","No","No","No","No","No","accented","Experiment_1",4.36944785246702,7.40610338123702,4.36944785246702,0.0479951397326853,-3.03665552876999,NA,NA,NA,NA,NA,NA,"mm",1,"word",86.0010156,"pause","pause",1.95341386021615,"MidFreq","unstressed-unstressed"
"148",148,"immemorial","Experiment_1_participant_19",1749,"Participant_19_21.TextGrid","N","N","Unaccented","Lara",124,0.6889801396,4,8,0.0874730029,"I","V",0.0441637094,"@","V",0.0560398908,0,0.0509090013,3.3829743008,"NoGlottalStop",0,11.6113651768,0.1316367123,0.5573434273,0.1316367123,0.6889801396,0.1316367123,"m#mV","Neg",79,238,15,"memorial",79,1646,4,"unstressed","unstressed","transparent","bound",3,1680.43,1512.78,19,"male","British","Not bilingual","Brentwood. Essex","Can speak no other language","I know of latin but have never learnt or attempted to speak it","Film Year 1","Anglia Ruskin","NO","No","No","No","No","unaccented","Experiment_1",4.36944785246702,7.40610338123702,4.36944785246702,0.0479951397326853,-3.03665552876999,NA,NA,NA,NA,NA,NA,"mm",1,"word",87.4730029,"no pause","pause",2.66038083643488,"MidFreq","unstressed-unstressed"
"149",149,"immemorial","Experiment_1_participant_4",4612,"Participant_4_299.TextGrid","N","N","Accented","Mandy",222,0.6993506494,5,9,0.0752473376,"I","V",0.0640059781,"@","V",0.0437800108,0.1210499553,0.1541723356,1.907494669,"NoGlottalStop",0,12.8690807799,0.1392533157,0.5600973336,0.1392533157,0.6993506494,0.1392533157,"m#mV","Neg",79,238,15,"memorial",79,1646,4,"unstressed","unstressed","transparent","bound",1,827.78,687.64,29,"MALE","BRITISH","N/A","SPRATTON. NORTHAMPTONSHIRE","BASIC FRENCH AND GERMAN","KNOWLEDGE FROM BIOMEDICAL TERMS","BIOMEDICAL SCIENCE YEAR 2","ANGLIA RUSKIN","NO","NO","NO","NO","NO","accented","Experiment_1",4.36944785246702,7.40610338123702,4.36944785246702,0.0479951397326853,-3.03665552876999,NA,NA,NA,NA,NA,NA,"mm",1,"word",75.2473376,"pause","pause",2.09699144380676,"MidFreq","unstressed-unstressed"
"150",150,"immemorial","Experiment_1_participant_16",1176,"Participant_16_186.TextGrid","N","N","Accented","Yannick",97,0.7320226997,5,9,0.086863876,"I","V",0.0556253356,"@","V",0.0664470925,0.3633069339,0.229518834,2.2743646302,"NoGlottalStop",0,12.2947007016,0.1424892115,0.5895334882,0.1424892115,0.7320226997,0.1424892115,"m#mV","Neg",79,238,15,"memorial",79,1646,4,"unstressed","unstressed","transparent","bound",2,1587.84,1397.33,23,"Male","English (British)","No","Canada","None","No","Zoology. 3rd year","Anglia Ruskin University","No","No","No","No","No","accented","Experiment_1",4.36944785246702,7.40610338123702,4.36944785246702,0.0479951397326853,-3.03665552876999,NA,NA,NA,NA,NA,NA,"mm",1,"word",86.863876,"pause","pause",1.75873294320808,"MidFreq","unstressed-unstressed"
"151",151,"immemorial","Experiment_1_participant_20",1890,"Participant_20_139.TextGrid","N","N","Unaccented","Viktoria",45,0.6497682551,5,9,0.0558719387,"I","V",0.0771038701,"@","V",0.0622548491,0.0404197234,0,3.6658367347,"NoGlottalStop",0,13.851092184,0.1329758088,0.5167924463,0.1329758088,0.6497682551,0.1329758088,"m#mV","Neg",79,238,15,"memorial",79,1646,4,"unstressed","unstressed","transparent","bound",2,928.7,842.19,24,"female","British English ","no","West Sussex","Mandarin. Basic ","no","MA Dramatherapy year 1","Anglia Ruskin","No","No","No","No","No","unaccented","Experiment_1",4.36944785246702,7.40610338123702,4.36944785246702,0.0479951397326853,-3.03665552876999,NA,NA,NA,NA,NA,NA,"mm",1,"word",55.8719387,"pause","no pause",2.45510115461717,"MidFreq","unstressed-unstressed"
"152",152,"immemorial","Experiment_1_participant_12",430,"Participant_12_188.TextGrid","N","N","Unaccented","Mandy",99,0.6274497348,4,7,0.118583439,"I","V",0.0416996709,"O","V",0.1628893393,0.4770128977,0,3.8999762331,"NoGlottalStop",0,11.1562721464,0.1602831098,0.467166625,0.1602831098,0.6274497348,0.1602831098,"m#mV","Neg",79,238,15,"memorial",79,1646,4,"unstressed","unstressed","transparent","bound",1,968.23,763.05,19,"female","British ","no","Kettering. Northamptonshire. England","Medium French. basic German and currently learning Spanish to a medium level","Slight knowledge- I study linguistics at uni and did English langueg and A-Level and we look at it in the history of language (basic level- studied for around 4 months) ","English Language and Linguistics (BA HONS) 2nd year","Anglia Ruskin University","Currently in my 2nd year of the course at university","Yes","Yes","Yes","Yes","unaccented","Experiment_1",4.36944785246702,7.40610338123702,4.36944785246702,0.0479951397326853,-3.03665552876999,NA,NA,NA,NA,NA,NA,"mm",1,"word",118.583439,"pause","no pause",2.30770637103245,"MidFreq","unstressed-unstressed"
"153",153,"immemorial","Experiment_1_participant_27",3028,"Participant_27_129.TextGrid","N","N","Accented","Simon",34,1.0238196401,5,10,0.2060143038,"I","V",0.0806217617,"@","V",0.0752656953,0,0.0991577682,3.5352054989,"GlottalStop",0.0914067355,9.7673453492,0.378042801,0.6457768391,0.378042801,0.9324129046,0.2866360654,"m#mV","Neg",79,238,15,"memorial",79,1646,4,"unstressed","unstressed","transparent","bound",2,652.99,504.12,19,"Female","British English","No","Czech Republic (ages 4-7). mostly Cheltenham. England","Proficient - French. Spanish. very basic Czech and German","Yes. studied for 7 years - A* GCSE","MML. 1st Year","Cambridge","No","A couple of lectures","A couple of lectures","No","No","unaccented","Experiment_1",4.36944785246702,7.40610338123702,4.36944785246702,0.0479951397326853,-3.03665552876999,NA,NA,NA,NA,NA,NA,"mm",1,"word",206.0143038,"no pause","pause",2.54582088730072,"MidFreq","unstressed-unstressed"
"154",154,"immemorial","Experiment_1_participant_2",3683,"Participant_2_281.TextGrid","N","N","Accented","Yannick",203,0.7013643143,5,9,0.0725334702,"I","V",0.0800213582,"@","V",0.0501157825,0.135763415,0,2.2219379294,"NoGlottalStop",0,12.8321327678,0.1525548285,0.5488094859,0.1525548285,0.7013643143,0.1525548285,"m#mV","Neg",79,238,15,"memorial",79,1646,4,"unstressed","unstressed","transparent","bound",1,583.45,489.35,28,"Male","English","No","Essex","None","No","PhD Film Studies. 4th Year","Anglia Ruskin","Yes. A-Level","Not formally","No","No","Yes","accented","Experiment_1",4.36944785246702,7.40610338123702,4.36944785246702,0.0479951397326853,-3.03665552876999,NA,NA,NA,NA,NA,NA,"mm",1,"word",72.5334702,"pause","no pause",1.80023030664954,"MidFreq","unstressed-unstressed"
"155",155,"immemorial","Experiment_1_participant_28",3335,"Participant_28_304.TextGrid","N","N","Unaccented","Viktoria",229,0.7916717354,5,9,0.062254175,"I","V",0.0933409083,"@","V",0.090582573,0.0399492019,0.149090451,3.791171528,"NoGlottalStop",0,11.3683482661,0.1555950833,0.6360766521,0.1555950833,0.7916717354,0.1555950833,"m#mV","Neg",79,238,15,"memorial",79,1646,4,"unstressed","unstressed","transparent","bound",3,757.61,650.42,19,"Female","British English","No","Kent. England","Brazilian Portuguese. basic","No","Psychological and Behavioural Sciences. First Year","University of Cambridge","No","No","No","No","No","unaccented","Experiment_1",4.36944785246702,7.40610338123702,4.36944785246702,0.0479951397326853,-3.03665552876999,NA,NA,NA,NA,NA,NA,"mm",1,"word",62.254175,"pause","pause",2.37393637653421,"MidFreq","unstressed-unstressed"
"156",156,"immemorial","Experiment_1_participant_17",1417,"Participant_17_26.TextGrid","N","N","Unaccented","Mandy",179,0.7585356159,4,8,0.0383194287,"I","V",0.091239054,"@","V",0.0851758566,0.0717389439,0,3.8810060938,"NoGlottalStop",0,10.5466372736,0.1295584827,0.6289771332,0.1295584827,0.7585356159,0.1295584827,"m#mV","Neg",79,238,15,"memorial",79,1646,4,"unstressed","unstressed","transparent","bound",1,661.54,535.85,20,"Female","British English","No","3 years in Cambridge. 2 in Bristol. 3 in Felixstowe. 8 in Bradford. 2 in Abingdon","Basic French","No","2nd year Natural Sciences (Chemistry and materials)","Cambridge","No","No","No","No","No","unaccented","Experiment_1",4.36944785246702,7.40610338123702,4.36944785246702,0.0479951397326853,-3.03665552876999,NA,NA,NA,NA,NA,NA,"mm",1,"word",38.3194287,"pause","no pause",2.3189863098586,"MidFreq","unstressed-unstressed"
"157",157,"immemorial","Experiment_1_participant_5",4799,"Participant_5_290.TextGrid","N","N","Accented","Yannick",213,0.6671292764,5,9,0.0674529192,"I","V",0.049096258,"@","V",0.0654076801,0.0311920675,0,1.5205795506,"NoGlottalStop",0,13.490638649,0.1165491772,0.5505800992,0.1165491772,0.6671292764,0.1165491772,"m#mV","Neg",79,238,15,"memorial",79,1646,4,"unstressed","unstressed","transparent","bound",1,679.63,564.35,20,"Male","British English","No","Nantwich","None","A couple of phrases","Computer Gaming Technology Extended course. First Year","Anglia Ruskin","No","No","No","No","No","accented","Experiment_1",4.36944785246702,7.40610338123702,4.36944785246702,0.0479951397326853,-3.03665552876999,NA,NA,NA,NA,NA,NA,"mm",1,"word",67.4529192,"pause","no pause",2.63057595271596,"MidFreq","unstressed-unstressed"
"158",158,"immemorial","Experiment_1_participant_23",2340,"Participant_23_184.TextGrid","N","N","Accented","Viktoria",95,0.7786019536,5,10,0.0915816047,"I","V",0.0779132679,"@","V",0.0553858099,0.1392010582,0.1975128149,1.9960332739,"NoGlottalStop",0,12.8435331478,0.1694948726,0.609107081,0.1694948726,0.7786019536,0.1694948726,"m#mV","Neg",79,238,15,"memorial",79,1646,4,"unstressed","unstressed","transparent","bound",2,1127.05,942.98,55,"male","British English",NA,"North West England","basic french and german","2 years secondary school",NA,NA,"no","no","no","no","no","accented","Experiment_1",4.36944785246702,7.40610338123702,4.36944785246702,0.0479951397326853,-3.03665552876999,NA,NA,NA,NA,NA,NA,"mm",1,"word",91.5816047,"pause","pause",2.00397460919301,"MidFreq","unstressed-unstressed"
"159",159,"immerse","Experiment_1_participant_24",2622,"Participant_24_52.TextGrid","N","N","Accented","Yannick",267,0.7323136525,2,4,0.1243711588,"I","V",0.0765744385,"3","V",0.3644080114,0.4234632144,0.1554661381,2.4863612067,"NoGlottalStop",0,5.4621404177,0.2009455973,0.5313680553,0.2009455973,0.7323136525,0.2009455973,"m#mV","Loc",66,495,39,NA,361,7,2,"unstressed","primary","opaque","bound",4,1106.06,951.67,47,"m","English British ","no","United Kingdom","French basic","no","not applicable","not applicable","no","no","no","no","no","accented","Experiment_1",4.18965474202643,1.94591014905531,5.88887795833288,51.5714285714286,3.94296780927757,NA,NA,NA,NA,NA,NA,"mm",4,"bound",124.3711588,"pause","pause",1.60877670920106,"MidFreq","unstressed-primary"
"160",160,"immerse","Experiment_1_participant_6",4985,"Participant_6_290.TextGrid","N","N","Unaccented","Viktoria",213,0.4665178348,2,4,0.0765574196,"I","V",0.0681226705,"@e","V",0.2182063748,0,0,3.0325137674,"NoGlottalStop",0,8.5741630902,0.1446800901,0.3218377447,0.1446800901,0.4665178348,0.1446800901,"m#mV","Loc",66,495,39,NA,361,7,2,"unstressed","primary","opaque","bound",4,691.99,605.49,32,"Male","British English","No","England. Hertfordshire","Very Basic Spanish","No","BA Fine Art","Anglia Ruskin","No","No","No","No","No","unaccented","Experiment_1",4.18965474202643,1.94591014905531,5.88887795833288,51.5714285714286,3.94296780927757,NA,NA,NA,NA,NA,NA,"mm",4,"bound",76.5574196,"no pause","no pause",2.96783483615191,"MidFreq","unstressed-primary"
"161",161,"immerse","Experiment_1_participant_19",1785,"Participant_19_268.TextGrid","N","N","Accented","Lara",188,0.6759983943,2,4,0.1137029093,"I","V",0.0699468884,"3s","V",0.4923485967,0.0811602098,0.089638448,1.7354584836,"NoGlottalStop",0,5.917173818,0.1836497977,0.4923485967,0.1836497977,0.6759983943,0.1836497977,"m#mV","Loc",66,495,39,NA,361,7,2,"unstressed","primary","opaque","bound",2,1680.43,1512.78,19,"male","British","Not bilingual","Brentwood. Essex","Can speak no other language","I know of latin but have never learnt or attempted to speak it","Film Year 1","Anglia Ruskin","NO","No","No","No","No","accented","Experiment_1",4.18965474202643,1.94591014905531,5.88887795833288,51.5714285714286,3.94296780927757,NA,NA,NA,NA,NA,NA,"mm",4,"bound",113.7029093,"pause","pause",2.3048664302833,"MidFreq","unstressed-primary"
"162",162,"immerse","Experiment_1_participant_2",3653,"Participant_2_237.TextGrid","N","N","Accented","Yannick",154,0.5538221913,2,5,0.0939564136,"I","V",0.0693340311,"3","V",0.2219021345,0.1438544807,0,1.5912015599,"GlottalStop",0.0100010759,9.0281683873,0.1732915206,0.3805306708,0.1732915206,0.5438211154,0.1632904446,"m#mV","Loc",66,495,39,NA,361,7,2,"unstressed","primary","opaque","bound",4,583.45,489.35,28,"Male","English","No","Essex","None","No","PhD Film Studies. 4th Year","Anglia Ruskin","Yes. A-Level","Not formally","No","No","Yes","accented","Experiment_1",4.18965474202643,1.94591014905531,5.88887795833288,51.5714285714286,3.94296780927757,NA,NA,NA,NA,NA,NA,"mm",4,"bound",93.9564136,"pause","no pause",2.51382357886287,"MidFreq","unstressed-primary"
"163",163,"immerse","Experiment_1_participant_20",1933,"Participant_20_209.TextGrid","N","N","Accented","Mandy",123,0.7694091249,2,4,0.1162657322,"I","V",0.0677503608,"e@","V",0.3203491984,0.1750170331,0.5763048824,2.5801097603,"NoGlottalStop",0,5.1987945953,0.184016093,0.5853930319,0.184016093,0.7694091249,0.184016093,"m#mV","Loc",66,495,39,NA,361,7,2,"unstressed","primary","opaque","bound",4,928.7,842.19,24,"female","British English ","no","West Sussex","Mandarin. Basic ","no","MA Dramatherapy year 1","Anglia Ruskin","No","No","No","No","No","accented","Experiment_1",4.18965474202643,1.94591014905531,5.88887795833288,51.5714285714286,3.94296780927757,NA,NA,NA,NA,NA,NA,"mm",4,"bound",116.2657322,"pause","pause",1.55032164195019,"MidFreq","unstressed-primary"
"164",164,"immerse","Experiment_1_participant_8",5299,"Participant_8_20.TextGrid","N","N","Unaccented","Mandy",113,0.5348315912,2,5,0.106320073,"@","V",0.0638748124,"3","V",0.1313900449,0,0,3.3557686639,"GlottalStop",0.0789241623,9.3487372147,0.2491190476,0.2857125436,0.2491190476,0.4559074289,0.1701948854,"m#mV","Loc",66,495,39,NA,361,7,2,"unstressed","primary","opaque","bound",4,825.2,680.24,24,"female","British English","No","Surrey. England","None","No","English Language & Linguistics - First Year","Anglia Ruskin University","currently studying","currently studying","currently studying","currently studying","currently studying","unaccented","Experiment_1",4.18965474202643,1.94591014905531,5.88887795833288,51.5714285714286,3.94296780927757,NA,NA,NA,NA,NA,NA,"mm",4,"bound",106.320073,"no pause","no pause",2.68194887711372,"MidFreq","unstressed-primary"
"165",165,"immerse","Experiment_1_participant_27",3121,"Participant_27_270.TextGrid","N","N","Unaccented","Yannick",191,0.3975599777,2,4,0.0809931142,"I","V",0.0865875346,"3","V",0.1384316317,0,0.0141462146,2.5593841137,"NoGlottalStop",0,10.0613749476,0.1675806488,0.2299793289,0.1675806488,0.3975599777,0.1675806488,"m#mV","Loc",66,495,39,NA,361,7,2,"unstressed","primary","opaque","bound",4,652.99,504.12,19,"Female","British English","No","Czech Republic (ages 4-7). mostly Cheltenham. England","Proficient - French. Spanish. very basic Czech and German","Yes. studied for 7 years - A* GCSE","MML. 1st Year","Cambridge","No","A couple of lectures","A couple of lectures","No","No","unaccented","Experiment_1",4.18965474202643,1.94591014905531,5.88887795833288,51.5714285714286,3.94296780927757,NA,NA,NA,NA,NA,NA,"mm",4,"bound",80.9931142,"no pause","pause",3.51647099465233,"MidFreq","unstressed-primary"
"166",166,"immerse","Experiment_1_participant_25",2743,"Participant_25_241.TextGrid","N","N","Accented","Lara",159,0.5538236744,2,4,0.1192408472,"I","V",0.0585516614,"3","V",0.2365882345,0.0957626225,0.0755608794,1.8234637188,"NoGlottalStop",0,7.2225153689,0.1777925086,0.3760311658,0.1777925086,0.5538236744,0.1777925086,"m#mV","Loc",66,495,39,NA,361,7,2,"unstressed","primary","opaque","bound",1,828.11,684.54,39,"Male","British English","No","Bassingbourn. England UK","None","None","Chief Computing Technician","n/a","n/a","n/a","n/a","n/a","n/a","accented","Experiment_1",4.18965474202643,1.94591014905531,5.88887795833288,51.5714285714286,3.94296780927757,NA,NA,NA,NA,NA,NA,"mm",4,"bound",119.2408472,"pause","pause",2.19362741290644,"MidFreq","unstressed-primary"
"167",167,"immerse","Experiment_1_participant_13",565,"Participant_13_108.TextGrid","N","N","Accented","Simon",11,0.3775670327,2,4,0.0859365729,"I","V",0.0346621315,"3","V",0.1480396176,0.1099417989,0,2.2555756901,"NoGlottalStop",0,10.5941452881,0.1205987044,0.2569683283,0.1205987044,0.3775670327,0.1205987044,"m#mV","Loc",66,495,39,NA,361,7,2,"unstressed","primary","opaque","bound",4,1011.46,825.5,35,"male","British","no","UK","none","yes. 2 years","law phd 5 year","ARU","no","No","No","No","No","unaccented","Experiment_1",4.18965474202643,1.94591014905531,5.88887795833288,51.5714285714286,3.94296780927757,NA,NA,NA,NA,NA,NA,"mm",4,"bound",85.9365729,"pause","no pause",3.99011216493515,"MidFreq","unstressed-primary"
"168",168,"immerse","Experiment_1_participant_30",3782,"Participant_30_142.TextGrid","N","N","Accented","Lara",49,0.4757715205,2,4,0.0938608142,"I","V",0.0811383005,"3","V",0.1631277302,0.1043353487,0,1.4812103175,"NoGlottalStop",0,8.407396887,0.1749991147,0.3007724058,0.1749991147,0.4757715205,0.1749991147,"m#mV","Loc",66,495,39,NA,361,7,2,"unstressed","primary","opaque","bound",4,658.03,536.12,18,"Female","British English","N/A","North London","Proficient French and German. Medium proficient Spanish","No","MML- Year 1","Cambridge University","No","No","No","No","No","accented","Experiment_1",4.18965474202643,1.94591014905531,5.88887795833288,51.5714285714286,3.94296780927757,NA,NA,NA,NA,NA,NA,"mm",4,"bound",93.8608142,"pause","no pause",2.70049428682838,"MidFreq","unstressed-primary"
"169",169,"immerse","Experiment_1_participant_10",11,"Participant_10_118.TextGrid","N","N","Unaccented","Simon",22,0.350136769,2,4,0.0681603138,"I","V",0.0535067402,"3","V",0.1004778224,0,0,2.3877538084,"NoGlottalStop",0,11.4241072467,0.121667054,0.228469715,0.121667054,0.350136769,0.121667054,"m#mV","Loc",66,495,39,NA,361,7,2,"unstressed","primary","opaque","bound",4,1125.85,875.1,19,"Male","British English","No","England","Basic French","Yes. self study. minute proficiency","English Language and English Language Teaching. 1 ","Anglia Ruskin University","Studying now. 2 weeks","Studying now","Studying now","Studying now","Studying now","unaccented","Experiment_1",4.18965474202643,1.94591014905531,5.88887795833288,51.5714285714286,3.94296780927757,NA,NA,NA,NA,NA,NA,"mm",4,"bound",68.1603138,"no pause","no pause",3.76923281133023,"MidFreq","unstressed-primary"
