"","X","Item","Participant","ID","Filename","DeletionMorph","DeviantPronun","Accentuation","Annotator","Order","WordDur","SyllNum","SegNum","ConsonantDur","PrecSeg","PrecSegVC","PrecSegDur","FollSeg","FollSegVC","FollSegDur","PrePauseDur","PostPauseDur","SentenceDur","GlottalStop","GlottalStopDur","LocSpeech","AffixDur","BaseDuration","FirstSyllDur","WordDurWithoutGlottalStop","AffixDurWithoutGlottalStop","Environment","Affix","WordFormFrequencyBNC","WordFormFrequencyAllCOCA","WordFormFrequencySpokenCOCA","Base","WordLemmaFrequencyBNC","BaseLemmaFrequencyBNC","SyllPhon","AffixStress","BaseInitialStress","SemanticTransparency","TypeOfRoot","Rating","TimeRating","TotalTime","Age","Sex","L1","Bilingual","Grow_Up_Region","Languages","Latin","Profession_Studies","University","Knowledge_English_Ling","Phonetics","Phonology","Morphology","Semantics","AccentuationCondition","Experiment","logWordFormFreq","logBaseLemmaFreq","logWordLemmaFreq","RelFreq","logRelFreq","Root","BaseFinalStress","SuffixAdjSuffix","LastSyllDur","InCorpus","Consonant","Orthography","median","TypeOfBase","ConsonantDurMS","PrePause","PostPause","GlobalSpeechRate","WordFreqCategorical","Environment2","StressPattern"
"30",5029,"disabuse","participant_3B_Experiment_2",2667,"participant_3_B_328.TextGrid","N","N","Unaccented","Viktoria",328,0.546821733706014,3,8,0.0661327109919392,"I","V",0.0562922057372899,"@","V",0.0407264797017055,0.0603183554123403,0,4.15600000000018,"NoGlottalStop",0,14.6299964081183,0.122424916729229,0.407730555552078,0.139091178153935,0.546821733706014,0.122424916729229,"s#V","dis",13,87,15,"abuse",36,4872,3,"unstressed","unstressed","transparent","word",1,764.26,1073.05,65,"male","British English","no","Aberdeen. Scotland","French. basic","yes. Scottish higher (roughly equivalent to A-level)","Chemistry. PhD  completed","Aberdeen University","no","no","no","no","no","unaccented","Experiment_2",2.56494935746154,8.49125980938973,3.58351893845611,0.00738916256157635,-4.90774087093362,"abuse",NA,NA,0.367004075850373,"no","s","s",1,"word",66.1327109919392,"pause","no pause",2.1655437921077,"MidFreq","s#V-unstressed","unstressed-unstressed"
"31",5030,"disabuse","participant_6A_Experiment_2",3729,"participant_6_A_61.TextGrid","N","N","Accented","Simon",61,0.696220258056274,3,8,0.104683340617532,"I","V",0.0520486432286633,"@","V",0.0396398547698413,0.579210884353742,0,6.85200000000003,"NoGlottalStop",0,11.4906165217522,0.156731983846195,0.51790563316191,0.178314624894365,0.696220258056274,0.156731983846195,"s#V","dis",13,87,15,"abuse",36,4872,3,"unstressed","unstressed","transparent","word",1,629.12,784.73,20,"male","British English","no","Birmingham. UK","Japanese - medium proficient. Dutch - basic. German - medium proficient","no","Abnormal and Clinical Psychology - Year 2","Anglia Ruskin University","no","no","no","no","no","accented","Experiment_2",2.56494935746154,8.49125980938973,3.58351893845611,0.00738916256157635,-4.90774087093362,"abuse",NA,NA,0.478265778392069,"no","s","s",1,"word",104.683340617532,"pause","no pause",0.583771161704609,"MidFreq","s#V-unstressed","unstressed-unstressed"
"32",5031,"disabuse","participant_12B_Experiment_2",1159,"participant_12_B_266.TextGrid","N","N","Accented","Viktoria",266,0.442992578849722,3,8,0.0796733884029805,"I","V",0.0473226239377533,"@","V",0.0367183349530289,0.0543259121830553,0,4.78399999999988,"NoGlottalStop",0,18.0589932697583,0.126996012340734,0.302709780015903,0.140282798833819,0.442992578849722,0.126996012340734,"s#V","dis",13,87,15,"abuse",36,4872,3,"unstressed","unstressed","transparent","word",1,770.28,931.2,20,"male","British English","no","Coventry. West Midlands. England.","Japanese - Basic (<N5).","no","English Language and English Language Teaching - Year 2","Anglia Ruskin University","Yes - 1 Year. still in progress.","Yes.","Yes.","Yes.","Yes.","unaccented","Experiment_2",2.56494935746154,8.49125980938973,3.58351893845611,0.00738916256157635,-4.90774087093362,"abuse",NA,NA,0.265991445062874,"no","s","s",1,"word",79.6733884029805,"pause","no pause",1.88127090301008,"MidFreq","s#V-unstressed","unstressed-unstressed"
"33",5032,"disabuse","participant_8B_Experiment_2",4743,"participant_8_B_298.TextGrid","N","N","Accented","Viktoria",298,0.552238816884604,3,8,0.111619106782014,"I","V",0.0391699037660715,"@","V",0.0422875845494892,0.0559153722378882,0,6.86799999999994,"NoGlottalStop",0,14.4864862001754,0.150789010548086,0.370648364505036,0.181590452379568,0.552238816884604,0.150789010548086,"s#V","dis",13,87,15,"abuse",36,4872,3,"unstressed","unstressed","transparent","word",1,731.43,938.66,31,"female","British English","no","Cambridge UK","Basic Japanese","no","English Language and English Language Teaching. Year 2","Anglia Ruskin University Cambridge","Year 1 at ARU","Years 1 and 2 ARU","Years 1 and 2 ARU","Year 1 ARU","Year 1 ARU","unaccented","Experiment_2",2.56494935746154,8.49125980938973,3.58351893845611,0.00738916256157635,-4.90774087093362,"abuse",NA,NA,0.328360779955547,"no","s","s",1,"word",111.619106782014,"pause","no pause",1.31042516016309,"MidFreq","s#V-unstressed","unstressed-unstressed"
"34",5033,"disabuse","participant_5B_Experiment_2",3416,"participant_5_B_215.TextGrid","N","N","Accented","Simon",215,0.463612849342016,3,8,0.0696810617958254,"I","V",0.0489463471316831,"@","V",0.039716816403073,0.0816357401731551,0,4.30399999999986,"NoGlottalStop",0,17.2557771238524,0.118627408927509,0.32049747588909,0.143115373452926,0.463612849342016,0.118627408927509,"s#V","dis",13,87,15,"abuse",36,4872,3,"unstressed","unstressed","transparent","word",1,868.83,1043.44,20,"male","British English","no","Leeds","None","I know a few words and phrases. I have never studied it","English Language and English Language Teaching. 2nd year","Anglia Ruskin University","Yes. 1 year","Yes","Yes","Yes","Yes","unaccented","Experiment_2",2.56494935746154,8.49125980938973,3.58351893845611,0.00738916256157635,-4.90774087093362,"abuse",NA,NA,0.280780659486016,"no","s","s",1,"word",69.6810617958254,"pause","no pause",2.09107806691457,"MidFreq","s#V-unstressed","unstressed-unstressed"
"35",5034,"disabuse","participant_9B_Experiment_2",5170,"participant_9_B_314.TextGrid","N","N","Accented","Viktoria",314,0.654176188904015,3,8,0.105690487642869,"I","V",0.0620363804990234,"@","V",0.0536352763327557,0.275549460446634,0.0523704918475323,15.4960000000001,"NoGlottalStop",0,12.2291213524646,0.167726868141893,0.470378779289494,0.183797409614521,0.654176188904015,0.167726868141893,"s#V","dis",13,87,15,"abuse",36,4872,3,"unstressed","unstressed","transparent","word",1,883.15,1000.88,18,"male","British English","no","Southend. Colchester","None","no","Computer Science Year 1","Anglia Ruskin University","no","no","no","no","no","unaccented","Experiment_2",2.56494935746154,8.49125980938973,3.58351893845611,0.00738916256157635,-4.90774087093362,"abuse",NA,NA,0.416743502956738,"no","s","s",1,"word",105.690487642869,"pause","pause",0.580795043882288,"MidFreq","s#V-unstressed","unstressed-unstressed"
"36",5035,"disabuse","participant_2A_Experiment_2",2065,"participant_2_A_66.TextGrid","N","N","Accented","Mandy",66,0.716705046035852,3,7,0.11471957040801,"I","V",0.0789745015956329,"{","V",0.0589687736205593,0.0971389637903004,0,3.58800000000002,"NoGlottalStop",0,9.76691881648875,0.193694072003643,0.50619354686319,0.210511499172662,0.716705046035852,0.193694072003643,"s#V","dis",13,87,15,"abuse",36,4872,3,"unstressed","unstressed","transparent","word",1,751.58,838.84,21,"male","British English","no","Nantwich. Cheshire","None","no","Foundation Gaming Technology BS/c 1st Year","Anglia Ruskin University","Yes 1 Year","no","no","no","no","accented","Experiment_2",2.56494935746154,8.49125980938973,3.58351893845611,0.00738916256157635,-4.90774087093362,"abuse",NA,NA,0.447224773242631,"no","s","s",1,"word",114.71957040801,"pause","no pause",1.11482720178372,"MidFreq","s#V-unstressed","unstressed-unstressed"
"37",5036,"disabuse","participant_1A_Experiment_2",1509,"participant_1_A_159.TextGrid","N","N","Unaccented","Viktoria",159,0.889617907769169,3,8,0.124736949287053,"I","V",0.0950740172574784,"@","V",0.0379296008322383,0.159664180065966,0.140913254190565,18.788,"NoGlottalStop",0,8.99262473263497,0.219810966544531,0.657407740874127,0.232210166895041,0.889617907769169,0.219810966544531,"s#V","dis",13,87,15,"abuse",36,4872,3,"unstressed","unstressed","transparent","word",1,698.32,820.71,25,"female","British English","no","England","Mandarin. basic ","no","MA Dramatherapy year 2","Anglia Ruskin","no","no","no","no","no","accented","Experiment_2",2.56494935746154,8.49125980938973,3.58351893845611,0.00738916256157635,-4.90774087093362,"abuse",NA,NA,0.619478140041889,"no","s","s",1,"word",124.736949287053,"pause","pause",0.212901852246115,"MidFreq","s#V-unstressed","unstressed-unstressed"
"38",5037,"disabuse","participant_3A_Experiment_2",2446,"participant_3_A_307.TextGrid","N","N","Accented","Viktoria",307,0.661266957811931,3,8,0.118910972022397,"I","V",0.0569959817260235,"@","V",0.0495410945185053,0.0543123479694909,0,3.13200000000006,"NoGlottalStop",0,12.0979884228168,0.175906953748421,0.454690786376436,0.206576171435495,0.661266957811931,0.175906953748421,"s#V","dis",13,87,15,"abuse",36,4872,3,"unstressed","unstressed","transparent","word",2,847.3,962.52,20,"female","British English","no","Kent. England","Portuguese (basic)","no","Second year. Psychological and Behavioural Sciences","University of Cambridge","no","no","no","no","no","accented","Experiment_2",2.56494935746154,8.49125980938973,3.58351893845611,0.00738916256157635,-4.90774087093362,"abuse",NA,NA,0.40514969185793,"no","s","s",1,"word",118.910972022397,"pause","no pause",1.27713920817367,"MidFreq","s#V-unstressed","unstressed-unstressed"
"39",5038,"disabuse","participant_10B_Experiment_2",368,"participant_10_B_321.TextGrid","N","N","Accented","Mandy",321,0.546437207308878,3,7,0.0859865516957328,"I","V",0.0487302281470425,"{","V",0.0621458226789531,0.126475675015769,0,4.70799999999986,"NoGlottalStop",0,12.8102550601815,0.134716779842775,0.38187905981219,0.164558147496688,0.546437207308878,0.134716779842775,"s#V","dis",13,87,15,"abuse",36,4872,3,"unstressed","unstressed","transparent","word",1,627.46,777.21,19,"female","British English","no","North-West London","German (proficient). French (proficient). Spanish (basic/medium proficient)","no","MML (French and German)- Second Year","University of Cambridge","no","no","no","no","no","unaccented","Experiment_2",2.56494935746154,8.49125980938973,3.58351893845611,0.00738916256157635,-4.90774087093362,"abuse",NA,NA,0.319733237133237,"no","s","s",1,"word",85.9865516957328,"pause","no pause",1.91163976210711,"MidFreq","s#V-unstressed","unstressed-unstressed"
"40",5039,"disadvantage","participant_2B_Experiment_2",2136,"participant_2_B_168.TextGrid","N","N","Accented","Viktoria",168,0.672938698206555,4,11,0.0799896417972565,"I","V",0.0635065525445264,"@","V",0.022728288657738,0.0670834698646532,0,6.92800000000011,"NoGlottalStop",0,16.3462140449287,0.143496194341783,0.517569186765615,0.155369511440941,0.672938698206555,0.143496194341783,"s#V","dis",1127,2371,323,"advantage",2047,10162,4,"unstressed","unstressed","transparent","word",1,651.89,768.76,20,"female","British English","no","England","Japanese. basic.  French. basic","no","English Language and Linguistics. 2nd year","Anglia Ruskin","2 years","Yes","Yes","Yes","Yes","unaccented","Experiment_2",7.02731451403978,9.22641055215368,7.62413058566129,0.201436725054123,-1.60227996649239,"advantage",NA,NA,0.190456131170417,"no","s","s",1,"word",79.9896417972565,"pause","no pause",1.29907621247111,"HighFreq","s#V-unstressed","unstressed-unstressed"
"41",5040,"disadvantage","participant_6B_Experiment_2",3803,"participant_6_B_152.TextGrid","N","N","Unknown","Mandy",152,0.775773650284084,4,11,0.0905832811865106,"I","V",0.0658378896486398,"{","V",0.0412765952942027,0.0778145492431204,0,7.29600000000005,"NoGlottalStop",0,14.1793936878004,0.15642117083515,0.595062783926959,0.180710866357125,0.775773650284084,0.15642117083515,"s#V","dis",1127,2371,323,"advantage",2047,10162,4,"unstressed","unstressed","transparent","word",1,680.66,792.64,33,"male","British English","no","England. South East","None","no","Fine Art. Second Year","Anglia Ruskin","no","no","no","no","no","unaccented","Experiment_2",7.02731451403978,9.22641055215368,7.62413058566129,0.201436725054123,-1.60227996649239,"advantage",NA,NA,0.241026175536609,"no","s","s",1,"word",90.5832811865106,"pause","no pause",1.23355263157894,"HighFreq","s#V-unstressed","unstressed-unstressed"
"42",5041,"disadvantage","participant_5A_Experiment_2",3279,"participant_5_A_302.TextGrid","N","N","Unaccented","Viktoria",302,0.992456143629613,4,11,0.101018529316488,"I","V",0.0416057576653852,"@","V",0.0409634901579681,0.0781704668248826,0.548153829638168,4.6400000000001,"NoGlottalStop",0,11.0836131859397,0.142624286981873,0.824549562682216,0.167906580947398,0.992456143629613,0.142624286981873,"s#V","dis",1127,2371,323,"advantage",2047,10162,4,"unstressed","unstressed","transparent","word",1,731.92,833.23,27,"male","British English","no","Taunton. Somerset. UK (South West)","None","no","Psychological and Behavioural Sciences (1st Year)","University of Cambridge","no","no","no","no","no","accented","Experiment_2",7.02731451403978,9.22641055215368,7.62413058566129,0.201436725054123,-1.60227996649239,"advantage",NA,NA,0.408872505045974,"no","s","s",1,"word",101.018529316488,"pause","pause",0.862068965517223,"HighFreq","s#V-unstressed","unstressed-unstressed"
"43",5042,"disadvantage","participant_9A_Experiment_2",4856,"participant_9_A_165.TextGrid","N","N","Unknown","Mandy",165,0.767843302805756,4,11,0.105834280979443,"I","V",0.0521860242264336,"@","V",0.0232726192930275,0.0731412328524788,0,2.96800000000007,"NoGlottalStop",0,14.3258396079059,0.158020305205877,0.592952006199305,0.174891296606451,0.767843302805756,0.158020305205877,"s#V","dis",1127,2371,323,"advantage",2047,10162,4,"unstressed","unstressed","transparent","word",2,677.58,776.81,20,"female","British English ","no","Maidenhead. Berksire. Uk","None ","no","English Langaueg and Linguistics - Year 2","Anglia Ruskin ","Yes two years ","Yes ","Yes","Yes","Yes","accented","Experiment_2",7.02731451403978,9.22641055215368,7.62413058566129,0.201436725054123,-1.60227996649239,"advantage",NA,NA,0.227657969170574,"no","s","s",1,"word",105.834280979443,"pause","no pause",1.34770889487867,"HighFreq","s#V-unstressed","unstressed-unstressed"
"44",5043,"disadvantage","participant_13A_Experiment_2",1388,"participant_13_A_298.TextGrid","N","N","Unaccented","Mandy",298,0.803548025880853,4,11,0.114857074142789,"I","V",0.0659464972857831,"@","V",0.0415532879818592,0.076127041651358,0,5.45200000000023,"NoGlottalStop",0,13.6892875667783,0.180803571428572,0.60174204817062,0.201805977710233,0.803548025880853,0.180803571428572,"s#V","dis",1127,2371,323,"advantage",2047,10162,4,"unstressed","unstressed","transparent","word",1,752.18,872.99,19,"male","British English","no","South Devon","French proficient and Spanish medium proficient","no","Linguistics 1st year","University of Cambridge","Yes. for around 4 weeks","Yes","Yes","no","no","accented","Experiment_2",7.02731451403978,9.22641055215368,7.62413058566129,0.201436725054123,-1.60227996649239,"advantage",NA,NA,0.261345222773794,"no","s","s",1,"word",114.857074142789,"pause","no pause",0.733675715333792,"HighFreq","s#V-unstressed","unstressed-unstressed"
"45",5044,"disadvantage","participant_10A_Experiment_2",93,"participant_10_A_222.TextGrid","N","N","Unaccented","Mandy",222,0.923458049886621,4,10,0.112075848361198,"I","V",0.0572311170378015,"@","V",0.0752083822034564,0,0,5.26000000000022,"NoGlottalStop",0,10.8288622328083,0.169306965398999,0.729369379935882,0.194088669950739,0.923458049886621,0.169306965398999,"s#V","dis",1127,2371,323,"advantage",2047,10162,4,"unstressed","unstressed","transparent","word",1,690.83,785.84,25,"female","British English","no","Surrey. England","None","no","English Language & Linguistics - Second Year","Anglia Ruskin University","Yes - one year","Yes","Yes","Yes","Yes","accented","Experiment_2",7.02731451403978,9.22641055215368,7.62413058566129,0.201436725054123,-1.60227996649239,"advantage",NA,NA,0.331575963718821,"no","s","s",1,"word",112.075848361198,"no pause","no pause",0.760456273764227,"HighFreq","s#V-unstressed","unstressed-unstressed"
"46",5045,"disadvantage","participant_6A_Experiment_2",3647,"participant_6_A_240.TextGrid","N","N","Accented","Simon",240,1.03101574206177,4,11,0.116049139979808,"I","V",0.06310766630512,"@","V",0.0522115540355337,0.245874082651185,0.130236053013337,4.7559999999994,"NoGlottalStop",0,10.6690902488092,0.179156806284928,0.833618731986079,0.19739701007569,1.03101574206177,0.179156806284928,"s#V","dis",1127,2371,323,"advantage",2047,10162,4,"unstressed","unstressed","transparent","word",1,629.12,784.73,20,"male","British English","no","Birmingham. UK","Japanese - medium proficient. Dutch - basic. German - medium proficient","no","Abnormal and Clinical Psychology - Year 2","Anglia Ruskin University","no","no","no","no","no","accented","Experiment_2",7.02731451403978,9.22641055215368,7.62413058566129,0.201436725054123,-1.60227996649239,"advantage",NA,NA,0.459425547996977,"no","s","s",1,"word",116.049139979808,"pause","pause",0.841042893187659,"HighFreq","s#V-unstressed","unstressed-unstressed"
